MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,6,80,10400,2,3,1,1,1,2,1,6,3,3,1,4,7,5,1998,1998,2,2,15,15,4,0,3,3,3,2,3,2,6,0,6,0,866,866,2,1,2,1,866,913,0,1779,0,0,2,1,3,1,2,6,1,0,6,2,1998,2,2,546,3,3,1,198,36,0,0,0,0,5,5,6,0,3,2009,1,1,197900
50,8,50,6000,2,3,1,1,1,2,1,4,3,3,1,2,5,8,1925,1997,2,2,16,16,4,0,3,3,1,3,3,4,6,0,6,0,884,884,2,1,2,1,884,464,0,1348,1,0,1,0,3,1,3,5,1,1,4,6,1960,3,1,216,3,3,3,0,0,208,0,0,0,5,5,6,0,5,2009,1,1,117000
20,6,75,9750,2,3,1,1,1,1,1,6,3,3,1,1,7,5,2000,2001,2,2,15,15,2,171,2,3,3,2,3,4,6,0,6,0,1630,1630,2,1,2,1,1630,0,0,1630,0,0,2,0,3,1,2,6,1,1,3,2,2000,3,2,451,3,3,1,74,234,0,0,0,0,5,5,6,0,10,2009,1,1,213000
20,6,78,10140,2,3,1,1,1,1,1,17,3,3,1,1,5,6,1975,1975,2,2,7,7,4,0,3,3,2,2,3,4,2,788,6,0,268,1056,2,1,2,1,1074,0,0,1074,1,0,1,1,3,1,3,6,1,0,6,2,1975,2,2,495,3,3,1,0,88,0,0,0,0,5,2,6,0,7,2006,1,1,153500
20,6,90,14684,2,3,2,1,1,3,1,21,3,3,1,1,7,7,1990,1991,4,2,7,7,2,234,2,3,2,2,3,3,2,485,3,177,1496,2158,2,2,2,1,2196,0,0,2196,0,0,2,0,3,1,2,7,1,1,3,2,1990,2,3,701,3,3,1,84,70,0,0,0,0,5,5,6,0,6,2009,1,1,271900
20,5,0,8900,2,3,1,1,1,1,1,21,3,3,1,1,4,4,1966,1966,2,2,7,7,4,0,3,3,2,3,3,4,4,1056,6,0,0,1056,2,3,2,1,1056,0,0,1056,1,0,1,0,2,1,3,5,1,0,6,6,1966,3,1,384,3,3,1,0,42,0,0,0,0,5,2,6,0,11,2006,1,1,107000
20,6,70,9135,2,3,1,1,1,1,1,6,3,3,1,1,6,5,2003,2003,2,2,15,15,2,120,2,3,3,2,3,2,1,340,6,0,1342,1682,2,1,2,1,1700,0,0,1700,1,0,2,0,3,1,2,7,1,0,6,2,2003,2,2,544,3,3,1,192,23,0,0,0,0,5,5,6,0,5,2006,1,1,200000
20,6,70,7763,2,3,1,1,1,1,1,13,3,3,1,1,5,7,1962,1980,2,2,9,9,4,0,3,2,2,3,3,4,4,504,3,108,319,931,2,3,2,1,1283,0,0,1283,1,0,1,0,3,1,3,6,1,0,6,6,1980,3,2,506,3,3,1,0,0,0,0,0,0,5,5,6,0,10,2008,1,1,140000
20,6,85,10182,2,3,2,1,1,3,1,22,4,3,1,1,8,5,2006,2006,4,2,15,15,5,420,2,3,3,1,3,3,1,1220,6,0,440,1660,2,1,2,1,1660,0,0,1660,1,0,2,0,3,1,2,8,1,1,2,2,2006,2,2,500,3,3,1,322,50,0,0,0,0,5,5,6,0,5,2006,4,6,290000
60,6,70,11218,2,3,1,1,1,1,1,21,3,3,1,4,6,5,1992,1992,2,2,16,16,4,0,2,3,3,2,3,4,6,0,6,0,1055,1055,2,1,2,1,1055,790,0,1845,0,0,2,1,3,1,2,8,1,1,3,2,1992,2,2,462,3,3,1,635,104,0,0,0,0,5,1,4,400,5,2010,1,1,189000
50,6,152,12134,2,3,2,2,1,1,2,9,3,3,1,2,8,7,1988,2005,2,2,16,16,4,0,2,3,6,2,3,2,1,427,6,0,132,559,2,2,2,1,1080,672,0,1752,0,0,2,0,4,1,3,8,1,0,6,3,1988,2,2,492,3,3,1,325,12,0,0,0,0,5,5,6,0,6,2010,1,1,164000
30,6,50,9340,2,3,1,1,1,1,1,8,3,3,1,1,4,6,1941,1950,4,2,9,9,4,0,3,3,2,3,3,4,4,344,6,0,328,672,2,3,2,1,672,0,0,672,1,0,1,0,2,1,3,4,1,0,6,2,1941,3,1,234,3,3,3,0,113,0,0,0,0,5,5,6,0,8,2009,1,1,113000
80,6,0,10246,2,3,2,1,1,3,1,20,3,3,1,8,4,9,1965,2001,2,2,15,15,4,0,3,2,2,3,2,2,1,648,6,0,0,648,2,1,2,1,960,0,0,960,1,1,0,0,0,1,3,3,1,0,6,2,1965,3,1,364,3,3,1,88,0,0,0,0,0,5,5,6,0,5,2006,1,1,145000
85,6,69,10205,2,3,2,1,1,1,1,13,3,3,1,7,5,5,1962,1962,2,2,9,9,4,0,3,3,2,3,3,2,3,784,6,0,141,925,2,3,2,1,999,0,0,999,1,0,1,0,3,1,3,6,1,0,6,2,1962,3,1,300,3,3,1,150,72,0,0,0,0,5,5,6,0,5,2006,1,1,134500
20,6,99,7094,2,3,2,1,1,1,1,20,3,3,1,1,5,5,1966,1966,2,2,15,15,4,0,3,3,2,3,3,4,4,180,5,374,340,894,2,3,2,1,894,0,0,894,0,0,1,0,3,1,3,5,1,0,6,6,1966,2,1,384,3,3,1,0,0,0,0,0,0,5,2,6,0,5,2007,1,1,125000
90,8,68,8930,2,3,1,1,1,1,1,20,9,3,3,2,6,5,1978,1978,2,2,15,15,4,0,3,3,4,6,6,5,7,0,7,0,0,0,2,3,2,1,1318,584,0,1902,0,0,2,0,4,2,3,8,1,0,6,2,1978,3,2,539,3,3,1,0,0,0,0,0,0,5,5,6,0,4,2010,1,1,112000
20,3,72,8640,2,3,1,1,1,1,1,22,3,3,1,1,8,5,2009,2009,2,2,6,6,5,72,2,3,3,2,3,3,1,936,6,0,364,1300,2,1,2,1,1314,0,0,1314,1,0,2,0,3,1,2,6,1,0,6,2,2009,2,2,552,3,3,1,135,112,0,0,0,0,5,5,6,0,9,2009,4,6,229456
50,8,52,6240,2,3,1,1,1,1,1,4,3,3,1,2,4,5,1947,1950,2,2,1,1,4,0,3,3,4,6,6,5,7,0,7,0,0,0,2,2,1,1,672,240,0,912,0,0,1,0,2,1,3,3,1,0,6,7,0,4,0,0,6,6,3,0,0,0,0,0,0,5,5,6,0,7,2006,1,1,80500
160,8,21,1680,2,3,1,1,1,1,1,3,3,3,5,4,6,5,1971,1971,2,2,6,6,2,236,3,3,2,3,3,4,6,0,6,0,672,672,2,3,2,1,672,546,0,1218,0,0,1,1,3,1,3,7,1,0,6,7,0,4,0,0,6,6,3,201,0,0,0,0,0,5,5,6,0,4,2006,1,2,91500
20,6,66,7800,2,3,2,1,1,1,1,13,3,3,1,1,5,5,1964,1964,2,2,16,16,4,0,3,3,2,3,3,4,4,312,5,600,0,912,2,3,2,1,912,0,0,912,0,0,1,0,2,1,3,5,1,0,6,2,1964,3,1,288,3,3,1,0,0,0,0,0,0,5,5,6,0,11,2006,1,2,115000
20,6,55,8250,2,3,1,1,1,1,1,20,2,3,1,1,5,5,1968,1968,4,2,7,7,4,0,3,3,2,3,3,4,3,250,5,492,210,952,2,1,2,1,1211,0,0,1211,0,0,1,0,3,1,3,5,1,1,3,2,1968,3,1,322,3,3,1,0,63,0,0,0,0,5,5,6,0,8,2008,1,1,134000
50,6,78,10496,2,3,1,1,1,1,1,13,1,3,1,2,6,6,1949,1950,2,2,16,16,2,320,3,3,2,3,3,3,4,196,6,0,844,1040,2,1,2,1,1168,678,0,1846,0,0,2,0,3,1,3,7,1,1,2,2,1949,3,1,315,3,3,1,0,0,0,0,0,0,5,3,6,0,1,2007,1,1,143000
20,6,89,10680,2,3,1,1,1,1,1,13,3,3,1,1,5,3,1951,1951,4,2,16,16,2,44,3,3,2,3,4,4,5,756,6,0,1380,2136,2,3,1,2,2136,0,0,2136,0,0,2,0,4,1,3,7,4,0,6,6,1951,3,2,528,3,3,1,0,30,0,0,0,0,5,2,6,0,10,2006,1,1,137900
60,6,60,15384,2,3,2,1,1,1,1,9,5,3,1,4,7,5,2004,2005,2,2,15,15,4,0,2,3,3,2,3,2,1,724,6,0,64,788,2,1,2,1,788,702,0,1490,1,0,2,1,3,1,2,8,1,1,2,2,2004,1,2,388,3,3,1,100,75,0,0,0,0,5,5,6,0,2,2008,1,1,184000
80,6,65,10482,2,3,1,1,1,1,1,13,3,3,1,8,6,8,1958,1958,4,2,15,15,2,63,3,2,2,3,3,2,1,507,6,0,81,588,2,1,2,1,1138,0,0,1138,0,1,1,0,3,1,3,6,1,0,6,2,1958,2,1,264,3,3,1,224,0,0,0,0,0,5,4,6,0,6,2007,1,1,145000
60,6,86,14598,2,3,2,1,1,3,1,22,2,3,1,4,6,5,2007,2007,2,2,15,15,5,74,2,3,3,2,3,3,6,0,6,0,894,894,2,1,2,1,894,1039,0,1933,0,0,2,1,4,1,2,9,1,1,2,4,2007,1,3,668,3,3,1,100,18,0,0,0,0,5,5,6,0,1,2008,1,1,214000
20,6,72,8872,2,3,1,1,1,2,1,13,3,3,1,1,5,8,1965,2008,2,2,15,15,2,300,3,3,2,3,3,4,2,595,6,0,317,912,2,1,2,1,912,0,0,912,1,0,1,0,2,1,2,5,1,0,6,6,1992,3,2,576,3,3,1,0,240,0,0,0,0,5,5,6,0,12,2008,1,1,147000
120,6,65,8769,2,3,1,1,1,2,1,16,3,3,4,1,9,5,2008,2008,4,2,9,9,2,766,1,3,3,1,3,4,1,1540,6,0,162,1702,2,1,2,1,1702,0,0,1702,1,0,1,1,1,1,1,7,1,1,2,2,2008,1,3,1052,3,3,1,0,72,0,0,224,0,5,5,6,0,10,2008,4,6,367294
80,6,70,7910,2,3,1,1,1,1,1,13,3,3,1,8,5,5,1960,1960,4,2,4,7,4,0,3,3,2,3,3,4,2,666,6,0,409,1075,2,2,2,1,1507,0,0,1507,0,0,2,0,4,1,3,7,5,0,6,3,1960,3,1,404,3,3,1,0,0,0,0,0,0,5,3,6,0,8,2008,1,1,127000
90,6,0,18890,2,3,2,1,1,1,1,20,2,9,3,2,5,5,1977,1977,6,2,11,11,4,1,3,3,2,2,3,4,1,498,4,211,652,1361,2,1,2,1,1361,1259,0,2620,0,0,2,2,4,2,3,12,1,1,3,4,1977,2,2,600,3,3,3,155,24,145,0,0,0,5,5,2,8300,8,2007,1,1,190000
90,6,70,7728,2,3,1,1,1,1,1,13,3,3,3,8,5,6,1962,1962,4,2,16,16,2,120,3,3,2,3,3,2,2,803,6,0,303,1106,2,3,2,1,1190,0,0,1190,1,0,1,0,3,1,3,6,1,0,6,2,1962,3,2,540,3,3,1,0,18,0,0,0,0,5,3,6,0,5,2006,1,1,132500
90,6,70,9842,2,3,1,1,1,4,1,13,3,3,3,1,4,5,1962,1962,2,2,7,7,4,0,3,3,4,6,6,5,7,0,7,0,0,0,2,3,2,1,1224,0,0,1224,0,0,2,0,2,2,3,6,1,0,6,5,1962,3,2,462,3,3,1,0,0,0,0,0,0,5,5,6,0,3,2007,1,1,101800
20,6,0,12160,2,3,2,1,1,1,1,13,3,3,1,1,5,5,1959,1959,4,2,11,11,2,180,3,3,2,3,3,4,4,1000,6,0,188,1188,2,4,2,1,1188,0,0,1188,1,0,1,0,3,1,3,6,1,0,6,2,1959,2,2,531,3,3,1,0,0,0,0,0,0,5,2,6,0,5,2010,5,2,142000
70,5,55,8525,2,3,1,2,1,1,1,19,3,3,1,4,5,6,1911,1950,2,2,9,9,4,0,3,3,3,3,3,2,6,0,6,0,940,940,2,3,1,2,1024,940,0,1964,0,0,1,1,4,1,3,7,1,0,6,7,0,4,0,0,6,6,3,0,192,0,0,0,0,5,5,6,0,11,2008,1,2,130000
70,6,96,13132,2,3,1,1,1,1,1,7,3,3,1,4,5,5,1914,1950,2,2,16,16,4,0,3,3,1,2,3,3,6,0,6,0,747,747,2,2,2,3,892,892,0,1784,0,0,1,1,4,1,3,9,1,0,6,6,1914,3,1,180,4,4,3,203,40,0,0,0,0,5,5,6,0,7,2006,1,1,138887
160,6,36,2628,2,3,1,1,1,1,1,16,3,3,5,4,7,5,2003,2003,2,2,15,17,5,106,2,3,3,2,3,4,6,0,6,0,764,764,2,1,2,1,764,862,0,1626,0,0,2,1,2,1,2,6,1,0,6,4,2003,2,2,474,3,3,1,0,27,0,0,0,0,5,5,6,0,6,2010,1,1,175500
60,6,41,12393,2,3,3,1,1,4,1,6,3,3,1,4,7,5,2004,2005,2,2,15,15,4,0,2,3,3,2,3,4,6,0,6,0,847,847,2,1,2,1,847,1101,0,1948,0,0,2,1,4,1,2,8,1,1,2,4,2004,1,2,434,3,3,1,100,48,0,0,0,0,5,5,6,0,9,2006,1,1,195000
20,6,63,13072,2,3,1,1,1,1,1,21,9,3,1,1,6,5,2005,2005,2,2,15,15,4,0,2,3,3,2,3,4,6,0,6,0,1141,1141,2,1,2,1,1141,0,0,1141,0,0,1,1,3,1,3,6,1,0,6,6,2005,3,2,484,3,3,1,0,0,0,0,0,0,5,5,6,0,3,2006,1,2,142500
20,6,64,9037,2,3,2,3,1,1,1,24,3,3,1,1,8,5,2006,2006,4,2,15,15,2,32,2,3,3,2,3,2,1,428,6,0,1048,1476,2,1,2,1,1484,0,0,1484,0,0,2,0,2,1,1,6,1,1,2,2,2006,2,2,472,3,3,1,120,33,0,0,0,0,5,5,6,0,12,2007,1,1,265900
60,6,65,8158,2,3,1,1,1,1,1,6,3,3,1,4,7,5,2003,2003,2,2,15,15,2,252,2,3,3,2,3,4,1,550,6,0,334,884,2,1,2,1,884,884,0,1768,1,0,2,1,3,1,2,8,1,0,6,2,2003,2,2,543,3,3,1,0,63,0,0,0,0,5,5,6,0,7,2008,1,1,224900
20,6,83,9849,2,3,1,1,1,1,1,22,3,3,1,1,7,6,2007,2007,4,2,15,15,5,0,2,3,3,2,3,2,6,0,6,0,1689,1689,2,1,2,1,1689,0,0,1689,0,0,2,0,3,1,2,7,1,0,6,2,2007,2,3,954,3,3,1,0,56,0,0,0,0,5,5,6,0,6,2007,4,6,248328
85,6,85,10625,2,3,1,1,1,1,1,17,3,3,1,7,7,6,1974,1974,2,2,11,11,2,81,3,3,2,2,3,1,1,885,5,168,0,1053,2,3,2,1,1173,0,0,1173,1,0,2,0,3,1,2,6,1,2,3,2,1974,2,2,528,3,3,1,0,120,0,0,0,0,5,2,6,0,1,2010,1,5,170000
20,6,107,13891,2,3,1,1,1,1,1,16,3,3,1,1,10,5,2006,2006,2,2,15,15,0,0,1,3,3,1,2,1,1,1386,6,0,690,2076,2,1,2,1,2076,0,0,2076,1,0,2,1,2,1,1,7,1,1,2,2,2006,1,3,850,3,3,1,216,229,0,0,0,0,5,5,6,0,9,2006,4,6,465000
70,6,0,11435,2,3,2,3,1,2,2,7,3,3,1,4,8,7,1929,1950,2,2,4,14,4,0,3,3,3,2,3,4,6,0,6,0,792,792,2,4,2,1,792,725,0,1517,0,0,1,0,3,1,2,7,1,2,2,6,1931,3,2,400,3,3,1,0,0,0,0,0,0,5,5,6,0,6,2006,1,1,230000
80,6,78,12090,2,3,1,1,1,1,1,17,3,3,1,8,6,7,1984,2003,4,2,15,15,2,74,3,3,2,2,3,4,6,0,6,0,585,585,2,1,2,1,1140,728,0,1868,0,0,3,1,3,1,3,7,1,1,3,4,1984,1,2,477,3,3,1,268,112,0,0,147,0,5,5,6,0,1,2007,1,2,178000
60,3,65,8125,2,3,1,1,1,1,1,22,3,3,1,4,7,5,2005,2006,2,2,15,15,4,0,2,3,3,2,3,4,6,0,6,0,756,756,2,1,2,1,756,797,0,1553,0,0,2,1,3,1,2,6,1,0,6,2,2005,2,2,615,3,3,1,0,45,0,0,0,0,5,5,6,0,3,2006,4,6,186500
80,6,0,12328,2,3,2,1,1,1,1,12,3,3,1,8,6,5,1976,1976,2,2,7,7,2,335,3,3,2,3,3,2,1,539,6,0,473,1012,2,3,2,1,1034,0,0,1034,1,0,1,0,3,1,3,6,1,0,6,2,1976,3,3,888,3,3,1,0,0,0,0,0,0,5,5,6,0,5,2010,1,1,169900
75,8,60,9600,2,1,1,1,1,1,1,18,3,3,1,6,6,5,1917,1950,2,2,1,1,4,0,3,3,1,2,3,4,4,319,6,0,416,735,5,4,1,1,1134,924,0,2058,0,0,1,1,3,1,3,8,1,1,2,6,1950,3,2,396,4,4,2,0,0,259,0,0,0,5,5,6,0,4,2008,1,1,129500
20,6,60,7200,2,3,1,1,1,1,1,13,3,3,1,1,5,7,1950,1950,2,2,9,9,4,0,3,3,2,3,3,4,3,534,4,96,246,876,2,3,2,1,988,0,0,988,0,0,1,0,3,1,3,6,1,0,6,2,1950,3,1,276,3,3,1,0,80,0,0,0,0,5,5,6,0,5,2007,1,1,119000
20,6,93,11160,2,3,1,1,1,2,1,13,3,3,1,1,7,5,1968,1968,4,2,4,4,4,0,2,3,2,3,3,4,2,1065,6,0,1045,2110,2,1,2,1,2110,0,0,2110,1,0,2,1,3,1,1,8,1,2,3,2,1968,1,2,522,3,3,1,0,0,0,0,0,0,5,5,6,0,4,2010,1,1,244000
120,6,0,3136,2,3,2,1,1,2,1,16,3,3,4,1,7,5,2003,2003,2,2,15,17,5,163,2,3,3,2,3,4,6,0,6,0,1405,1405,2,1,2,1,1405,0,0,1405,0,0,2,0,2,1,2,6,1,1,2,2,2003,2,2,478,3,3,1,148,36,0,0,0,0,5,5,6,0,3,2006,1,1,171750
20,6,62,9858,2,3,1,1,1,1,1,12,3,3,1,1,5,6,1968,1968,2,2,7,7,4,0,3,3,2,3,3,4,3,510,6,0,354,864,2,3,2,1,874,0,0,874,1,0,1,0,3,1,3,5,1,0,6,2,1968,2,1,288,3,3,1,33,0,0,0,0,0,5,3,4,600,11,2009,1,1,130000
60,6,0,17542,2,3,2,1,1,1,1,25,3,3,1,4,7,7,1974,2003,2,2,16,16,4,0,2,3,2,3,3,1,5,125,2,1031,36,1192,2,3,2,1,1516,651,0,2167,1,0,2,1,3,1,2,9,1,2,2,2,1974,2,2,518,3,3,1,220,47,0,0,0,0,5,2,6,0,7,2007,1,1,294000
60,6,60,6931,2,3,1,1,1,1,1,8,3,3,1,4,7,5,2003,2004,2,2,15,15,5,92,2,3,3,2,3,4,6,0,6,0,746,746,2,1,2,1,760,896,0,1656,0,0,2,1,3,1,2,7,1,1,2,4,2003,1,2,397,3,3,1,178,128,0,0,0,0,5,5,6,0,7,2008,1,1,165400
50,8,52,6240,2,3,1,1,1,1,1,4,3,3,1,2,6,6,1931,1950,2,2,16,16,4,0,3,3,1,3,4,4,5,425,6,0,459,884,2,3,2,2,959,408,0,1367,0,0,1,0,3,1,3,6,1,1,2,6,1978,3,1,560,3,3,1,0,0,0,0,120,0,5,5,6,0,11,2007,1,1,127500
20,6,91,14303,2,3,2,1,1,2,1,14,3,3,1,1,8,5,1994,1994,4,2,7,7,2,554,2,3,3,2,3,1,1,1314,6,0,672,1986,2,1,2,1,1987,0,0,1987,1,0,2,0,2,1,2,7,1,1,3,2,1994,1,2,691,3,3,1,262,36,0,0,0,0,5,5,6,0,8,2008,1,1,301500
30,6,56,4060,2,3,1,1,1,2,1,8,2,3,1,1,5,8,1922,1950,2,2,16,16,4,0,3,3,3,4,3,4,6,0,6,0,864,864,2,1,2,1,864,0,0,864,0,0,1,0,2,1,3,4,1,0,6,7,0,4,0,0,6,6,1,0,96,0,0,0,0,5,5,6,0,7,2009,1,1,99900
80,6,59,9587,2,3,2,1,1,1,1,9,3,3,1,8,7,5,2005,2005,2,2,15,15,5,182,2,3,3,2,3,1,1,655,6,0,201,856,2,1,2,1,1166,0,0,1166,1,0,2,0,2,1,2,5,1,0,6,2,2005,1,2,400,3,3,1,212,0,0,0,0,0,5,5,6,0,7,2008,1,1,190000
20,6,65,9750,2,3,1,1,1,4,1,13,3,3,1,1,6,8,1969,1969,2,2,7,7,4,0,3,3,2,2,3,4,2,602,5,438,14,1054,2,2,2,1,1054,0,0,1054,1,0,1,1,3,1,3,6,1,0,6,2,1969,3,2,460,3,3,1,180,0,0,0,80,0,5,5,6,0,7,2008,1,1,151000
60,6,0,24682,2,3,4,1,1,3,1,9,5,3,1,4,6,5,1999,1999,2,2,15,15,4,0,3,3,3,2,3,4,6,0,6,0,841,841,2,1,2,1,892,783,0,1675,0,0,2,1,3,1,3,7,1,1,3,4,1999,1,2,502,3,3,1,0,103,0,0,0,0,5,5,6,0,6,2009,1,1,181000
20,6,80,9600,2,3,1,1,1,1,1,13,3,3,1,1,5,6,1956,1956,4,2,9,9,4,0,3,3,2,3,3,4,4,504,6,0,546,1050,2,2,2,1,1050,0,0,1050,0,0,1,0,2,1,3,5,1,0,6,2,1956,3,1,338,3,3,1,0,0,0,0,0,0,5,5,6,0,6,2009,1,1,128900
50,6,0,11250,2,3,1,1,1,1,1,5,3,3,1,2,4,5,1957,1989,2,2,16,16,4,0,3,3,2,3,3,2,6,0,6,0,1104,1104,2,1,2,2,1104,684,0,1788,1,0,1,0,5,1,3,8,3,2,3,2,1957,3,1,304,3,3,1,120,0,0,0,0,0,5,5,6,0,11,2009,1,1,161500
70,6,60,13515,2,2,1,1,1,1,1,4,3,3,1,4,6,6,1919,1950,3,2,16,16,4,0,3,3,3,3,3,4,6,0,6,0,764,764,2,1,2,2,1060,764,0,1824,0,0,1,0,3,1,3,8,1,1,2,6,1940,3,2,520,3,3,3,0,0,126,0,0,0,5,1,6,0,7,2007,1,1,180500
120,5,34,4060,2,3,1,1,1,1,1,13,3,3,4,1,6,5,1998,1999,2,2,9,9,4,0,2,3,3,2,3,4,1,266,6,0,1139,1405,2,1,2,1,1337,0,0,1337,1,0,2,0,2,1,2,5,1,0,6,2,1998,1,2,511,3,3,1,144,68,0,0,0,0,5,5,6,0,8,2008,5,2,181000
160,3,35,3735,2,3,1,1,1,5,1,22,3,3,4,4,7,5,1999,1999,4,2,9,9,2,218,2,3,3,2,3,4,1,450,6,0,241,691,2,1,2,1,713,739,0,1452,1,0,2,1,3,1,2,6,1,0,6,6,1999,3,2,506,3,3,1,0,34,0,0,0,0,5,5,6,0,3,2006,1,1,183900
190,8,60,10120,2,3,2,2,1,1,1,18,2,3,2,6,7,4,1910,1950,4,2,16,16,4,0,4,3,2,3,3,4,6,0,6,0,925,925,2,3,1,3,964,925,0,1889,0,0,1,1,4,2,3,9,1,1,2,6,1960,3,1,308,3,3,3,0,0,264,0,0,0,5,2,6,0,1,2007,1,1,122000
20,6,89,13214,2,3,2,3,1,1,1,24,3,3,1,1,9,5,2008,2009,4,2,14,6,4,0,1,3,3,1,3,1,6,0,6,0,2002,2002,2,1,2,1,2018,0,0,2018,0,0,2,0,3,1,1,10,1,1,2,2,2009,1,3,746,3,3,1,144,76,0,0,0,0,5,5,6,0,5,2010,1,1,378500
50,6,0,14100,2,3,2,1,1,1,2,7,3,3,1,2,8,9,1935,1997,2,2,14,14,2,632,3,2,2,3,3,3,4,192,6,0,536,728,2,1,2,1,1968,1479,0,3447,0,0,3,1,4,1,2,11,1,2,2,4,1982,3,3,1014,3,3,1,314,12,0,0,0,0,5,3,6,0,5,2008,1,1,381000
50,6,78,11344,2,3,1,1,1,1,1,13,2,3,1,2,5,5,1958,1958,2,2,9,9,2,180,3,3,2,3,3,4,3,460,6,0,414,874,3,3,2,2,874,650,0,1524,0,0,1,1,3,1,3,7,1,0,6,2,1958,3,1,315,3,3,1,0,0,0,0,0,0,5,3,6,0,7,2007,1,1,144000
40,6,0,23595,2,3,1,4,1,1,3,5,3,3,1,1,7,6,1979,1979,6,7,11,11,4,0,2,3,3,2,3,1,1,1258,6,0,74,1332,2,3,2,1,1332,192,0,1524,2,0,0,1,0,1,2,4,1,1,3,2,1979,1,2,586,3,3,1,268,0,0,0,0,0,5,5,6,0,4,2010,1,1,260000
20,6,0,9156,2,3,2,1,1,1,1,17,6,3,1,1,6,7,1968,1968,4,2,4,4,4,0,3,3,2,3,3,4,6,0,6,0,1489,1489,2,2,2,1,1489,0,0,1489,0,0,2,0,3,1,2,7,1,1,2,2,1968,2,2,462,3,3,1,0,0,0,0,0,0,5,5,6,0,8,2009,1,1,185750
20,6,0,13526,2,3,2,1,1,3,1,20,3,3,1,1,5,6,1965,1965,4,2,7,11,2,114,3,3,2,3,3,4,3,560,5,375,0,935,2,3,2,1,935,0,0,935,1,0,1,0,3,1,3,5,1,0,6,2,1965,3,1,288,3,3,1,180,0,0,0,0,0,5,2,6,0,11,2006,1,1,137000
80,6,124,11512,2,3,2,1,1,2,1,8,3,3,1,8,6,7,1959,2006,2,2,11,11,2,84,3,3,2,3,3,2,2,719,6,0,300,1019,2,2,2,1,1357,0,0,1357,1,0,1,0,2,1,1,5,1,1,2,3,1959,2,1,312,3,3,1,0,0,0,0,163,0,5,1,6,0,5,2008,1,1,177000
50,6,53,5362,2,3,1,1,1,2,1,7,3,3,1,2,5,6,1910,2003,2,2,16,17,4,0,3,3,3,3,3,4,6,0,6,0,661,661,2,1,2,1,661,589,0,1250,0,0,2,0,3,1,3,8,1,1,2,6,1985,3,2,552,3,3,1,242,0,81,0,0,0,5,5,6,0,11,2007,1,1,139000
90,6,95,11345,2,3,1,1,1,2,1,13,2,3,3,4,5,5,1948,1950,2,5,1,1,5,567,3,3,2,3,3,4,4,220,6,0,708,928,2,2,2,2,928,992,0,1920,0,0,2,0,4,2,3,10,1,0,6,6,1948,3,2,400,3,4,1,0,0,0,0,0,0,5,5,6,0,7,2007,1,1,137000
60,6,0,12936,2,3,2,1,1,3,1,17,3,3,1,4,6,6,1972,1972,2,2,7,11,4,0,3,3,2,3,2,4,3,593,6,0,130,723,2,3,2,1,735,660,0,1395,0,1,1,1,3,1,3,6,1,1,3,2,1972,3,2,497,3,3,1,294,116,0,0,0,0,5,5,6,0,12,2009,1,1,162000
80,6,0,17871,2,3,2,1,1,3,1,17,3,3,1,8,6,5,1967,1976,2,2,7,7,2,359,3,3,2,2,3,2,2,528,6,0,1152,1680,2,4,2,1,1724,0,0,1724,1,0,1,1,3,1,3,7,1,1,2,2,1967,2,2,480,3,3,1,0,0,0,0,0,0,5,5,6,0,6,2009,1,1,197900
60,6,75,9473,2,3,1,1,1,1,1,6,3,3,1,4,8,5,2002,2002,2,2,15,15,0,0,2,3,3,2,3,4,1,804,6,0,324,1128,2,1,2,1,1128,903,0,2031,1,0,2,1,3,1,2,7,1,1,2,2,2002,2,2,577,3,3,1,0,211,0,0,0,0,5,5,6,0,3,2008,1,1,237000
50,2,60,7500,2,3,1,1,1,1,1,10,3,3,1,2,4,4,1920,1950,2,2,9,9,4,0,3,2,2,3,3,4,6,0,6,0,698,698,2,3,2,2,698,430,0,1128,0,0,1,0,2,1,3,6,1,0,6,6,1980,2,2,528,3,3,1,30,0,164,0,0,0,5,5,6,0,4,2010,5,2,68400
